datetime,temperature,humidity,wind_speed,pressure,cloud_cover,precipitation,aqi
2026-04-02T05:00,21.5,81,10.7,1012.4,100,0.1,65.73
2026-04-02T06:00,23.8,74,4.9,1011.9,100,0.0,73.8
2026-04-02T07:00,24.2,72,8.7,1012.1,100,0.0,71.79
2026-04-02T08:00,24.0,73,11.0,1011.3,100,0.4,68.94
2026-04-02T09:00,24.2,75,10.7,1010.6,100,0.2,70.38
2026-04-02T10:00,21.8,82,6.5,1010.4,100,5.0,68.06
2026-04-02T11:00,23.9,73,8.3,1009.2,100,0.0,70.09
2026-04-02T12:00,20.3,86,1.7,1009.9,100,0.9,73.33
2026-04-02T13:00,20.5,86,7.2,1009.2,99,0.0,75.24
2026-04-02T14:00,20.5,86,1.9,1008.9,79,0.0,78.1
2026-04-02T15:00,20.5,85,1.6,1009.4,35,0.0,77.23
2026-04-02T16:00,20.5,85,1.3,1010.0,94,0.0,79.27
2026-04-02T17:00,20.5,87,4.4,1010.5,98,0.0,78.48
2026-04-02T18:00,18.2,92,21.7,1011.1,100,0.0,62.9
2026-04-02T19:00,19.1,89,6.4,1010.3,52,1.4,69.77
2026-04-02T20:00,19.1,91,6.0,1009.9,85,0.0,69.67
2026-04-02T21:00,19.5,90,7.6,1009.2,54,0.0,69.72
2026-04-02T22:00,18.8,91,7.6,1008.4,2,0.0,70.86
2026-04-02T23:00,17.9,94,8.1,1008.0,4,0.0,67.98
2026-04-03T00:00,17.7,95,7.4,1008.8,5,0.0,65.65
2026-04-03T01:00,17.8,93,6.7,1009.1,6,0.0,69.57
2026-04-03T02:00,18.0,91,4.7,1009.6,6,0.0,68.97
2026-04-03T03:00,19.1,87,4.1,1010.3,20,0.0,72.85
2026-04-03T04:00,20.8,78,2.7,1011.0,13,0.0,73.81
2026-04-03T05:00,22.6,71,3.6,1011.2,22,0.0,76.18
2026-04-03T06:00,24.0,61,8.3,1011.6,59,0.0,69.95
2026-04-03T07:00,24.9,54,11.3,1011.0,70,0.0,71.08
2026-04-03T08:00,25.2,52,12.6,1010.5,98,0.0,65.94
2026-04-03T09:00,25.2,52,12.9,1009.5,73,0.0,67.1
2026-04-03T10:00,25.4,51,12.9,1008.6,54,0.0,67.97
2026-04-03T11:00,24.9,54,13.5,1008.1,6,0.0,67.17
2026-04-03T12:00,24.5,64,12.8,1007.8,69,0.0,66.84
2026-04-03T13:00,24.0,66,11.5,1007.7,84,0.0,68.6
2026-04-03T14:00,23.4,69,10.1,1008.2,98,0.0,71.98
2026-04-03T15:00,23.3,72,10.2,1008.5,41,0.0,69.55
2026-04-03T16:00,23.2,74,9.2,1009.5,1,0.0,71.49
2026-04-03T17:00,23.0,76,7.8,1010.0,2,0.0,69.13
2026-04-03T18:00,23.1,71,6.8,1009.8,20,0.0,71.16
2026-04-03T19:00,23.3,69,7.4,1009.5,7,0.0,66.25
2026-04-03T20:00,22.9,69,6.6,1009.4,5,0.0,68.12
2026-04-03T21:00,22.5,68,8.0,1008.7,2,0.0,67.57
2026-04-03T22:00,22.0,68,9.2,1008.5,1,0.0,64.74
2026-04-03T23:00,21.7,70,9.7,1008.6,0,0.0,62.9
2026-04-04T00:00,21.4,80,7.3,1008.9,0,0.0,62.3
2026-04-04T01:00,20.9,84,5.9,1009.2,0,0.0,66.94
2026-04-04T02:00,20.5,87,4.9,1009.8,0,0.0,73.87
2026-04-04T03:00,21.8,85,2.7,1010.3,0,0.0,74.88
2026-04-04T04:00,24.0,74,2.2,1010.9,0,0.0,76.88
2026-04-04T05:00,25.7,65,4.5,1011.0,0,0.0,75.02
2026-04-04T06:00,27.0,56,7.6,1010.9,0,0.0,65.42
2026-04-04T07:00,27.5,53,11.9,1010.8,0,0.0,65.29
2026-04-04T08:00,27.5,51,14.3,1010.4,0,0.0,65.06
2026-04-04T09:00,27.5,50,14.4,1009.6,0,0.0,59.33
2026-04-04T10:00,27.4,48,14.5,1008.6,0,0.0,60.38
2026-04-04T11:00,26.9,50,14.1,1008.1,0,0.0,65.35
2026-04-04T12:00,25.6,53,14.2,1008.7,0,0.0,61.44
2026-04-04T13:00,24.9,58,12.8,1009.0,0,0.0,60.92
2026-04-04T14:00,24.0,66,12.5,1009.3,1,0.0,62.76
2026-04-04T15:00,23.8,68,14.0,1009.7,22,0.0,59.61
2026-04-04T16:00,23.7,68,13.6,1009.9,99,0.0,64.46
2026-04-04T17:00,23.8,69,13.8,1010.9,98,0.0,61.98
2026-04-04T18:00,24.1,68,12.2,1010.7,88,0.0,66.02
2026-04-04T19:00,24.0,68,10.6,1010.4,4,0.0,64.49
2026-04-04T20:00,23.5,71,8.6,1010.3,1,0.0,67.53
2026-04-04T21:00,23.1,73,7.5,1009.7,45,0.0,69.04
2026-04-04T22:00,22.9,75,7.6,1009.5,99,0.0,70.37
2026-04-04T23:00,22.6,76,7.4,1009.3,88,0.0,66.07
2026-04-05T00:00,22.1,83,7.9,1009.7,98,0.0,74.36
2026-04-05T01:00,22.4,81,6.7,1009.9,94,0.0,72.02
2026-04-05T02:00,22.4,81,6.2,1010.3,98,0.0,75.98
2026-04-05T03:00,23.4,79,5.2,1011.1,99,0.0,75.48
2026-04-05T04:00,24.8,71,5.4,1011.3,68,0.0,73.54
2026-04-05T05:00,26.4,62,6.3,1011.6,99,0.0,76.6
2026-04-05T06:00,26.9,56,9.3,1011.9,99,0.0,73.69
2026-04-05T07:00,26.9,56,10.5,1011.8,100,0.0,74.19
2026-04-05T08:00,27.0,55,9.7,1011.1,100,0.0,73.63
2026-04-05T09:00,27.0,54,9.4,1009.9,79,0.0,73.56
2026-04-05T10:00,27.6,52,11.4,1009.3,98,0.0,72.26
2026-04-05T11:00,26.5,59,12.5,1008.6,16,0.0,64.16
2026-04-05T12:00,26.4,53,11.4,1008.8,3,0.0,64.57
2026-04-05T13:00,25.5,58,11.7,1008.8,83,0.0,66.43
2026-04-05T14:00,24.7,64,9.7,1009.1,34,0.0,62.71
2026-04-05T15:00,24.1,69,9.8,1009.4,4,0.0,69.84
2026-04-05T16:00,23.9,70,9.1,1010.0,0,0.0,67.36
2026-04-05T17:00,23.5,73,7.7,1010.2,1,0.0,67.64
2026-04-05T18:00,23.8,76,7.8,1010.3,0,0.0,61.28
2026-04-05T19:00,24.0,76,9.6,1010.2,8,0.0,68.65
2026-04-05T20:00,23.8,77,9.5,1009.7,16,0.0,69.26
2026-04-05T21:00,23.6,79,8.8,1009.2,20,0.0,68.01
2026-04-05T22:00,23.6,79,8.9,1008.8,19,0.0,68.09
2026-04-05T23:00,23.5,78,8.2,1008.6,13,0.0,67.29
2026-04-06T00:00,23.3,79,8.8,1008.6,14,0.1,72.66
2026-04-06T01:00,23.5,77,10.3,1009.0,33,0.0,65.19
2026-04-06T02:00,23.7,76,8.7,1009.3,23,0.0,68.33
2026-04-06T03:00,25.0,71,7.4,1009.8,37,0.1,69.69
2026-04-06T04:00,26.2,64,13.2,1010.1,24,0.1,59.67
2026-04-06T05:00,27.4,59,14.0,1010.5,23,0.1,70.23
2026-04-06T06:00,27.4,59,13.4,1010.8,29,0.0,59.35
2026-04-06T07:00,28.1,57,16.5,1010.4,21,0.1,62.81
2026-04-06T08:00,28.5,56,18.6,1009.8,21,0.0,62.49
2026-04-06T09:00,28.6,57,19.0,1008.7,28,0.0,55.95
2026-04-06T10:00,28.0,61,20.9,1007.7,48,0.0,55.48
2026-04-06T11:00,27.7,63,22.5,1007.2,21,0.1,57.52
2026-04-06T12:00,26.8,70,20.9,1007.0,23,0.0,62.34
2026-04-06T13:00,26.2,74,20.9,1006.9,33,0.1,59.21
2026-04-06T14:00,25.7,81,17.8,1007.0,5,0.1,64.1
2026-04-06T15:00,25.5,86,19.4,1007.2,2,0.0,59.76
2026-04-06T16:00,25.4,87,19.2,1007.7,9,0.0,63.18
2026-04-06T17:00,25.3,88,18.9,1007.8,17,0.0,60.95
2026-04-06T18:00,25.4,90,21.5,1007.5,13,0.1,58.88
2026-04-06T19:00,25.2,91,20.6,1007.5,19,0.0,61.59
2026-04-06T20:00,25.4,88,19.7,1007.1,10,0.0,64.11
2026-04-06T21:00,25.1,88,18.1,1006.7,22,0.0,59.19
2026-04-06T22:00,25.0,89,15.5,1006.2,30,0.1,63.72
2026-04-06T23:00,24.8,91,14.1,1005.8,27,0.0,68.16
2026-04-07T00:00,24.9,88,17.5,1005.9,0,0.1,67.3
2026-04-07T01:00,24.9,84,18.5,1006.0,0,0.0,66.33
2026-04-07T02:00,25.0,82,18.5,1006.1,0,0.0,68.02
2026-04-07T03:00,25.7,81,15.8,1006.9,0,0.0,64.49
2026-04-07T04:00,26.9,67,17.7,1007.4,0,0.0,62.29
2026-04-07T05:00,27.8,60,19.6,1007.5,0,0.0,63.11
2026-04-07T06:00,28.8,53,21.5,1007.8,0,0.0,53.38
2026-04-07T07:00,29.1,52,20.5,1007.6,0,0.0,56.49
2026-04-07T08:00,29.2,52,19.2,1006.8,5,0.0,61.79
2026-04-07T09:00,29.0,54,18.6,1006.0,0,0.0,62.02
2026-04-07T10:00,28.9,51,18.3,1005.2,0,0.0,57.81
2026-04-07T11:00,28.5,51,17.9,1004.7,0,0.0,59.93
2026-04-07T12:00,27.5,58,17.5,1004.6,0,0.0,57.27
2026-04-07T13:00,26.5,67,17.3,1004.5,0,0.0,58.94
2026-04-07T14:00,25.6,72,16.9,1004.5,0,0.0,60.66
2026-04-07T15:00,25.4,74,17.3,1004.8,0,0.0,57.96
2026-04-07T16:00,25.0,82,15.1,1005.2,0,0.0,61.31
2026-04-07T17:00,24.6,85,11.0,1005.8,0,0.0,66.49
2026-04-07T18:00,24.8,85,11.2,1005.9,2,0.0,64.01
2026-04-07T19:00,24.6,83,10.3,1006.3,0,0.0,67.81
2026-04-07T20:00,24.1,84,7.7,1005.9,0,0.0,71.01
2026-04-07T21:00,23.6,88,9.3,1005.3,13,0.0,63.06
2026-04-07T22:00,23.5,90,10.2,1005.1,3,0.0,69.02
2026-04-07T23:00,23.4,89,10.5,1004.8,0,0.0,68.59
2026-04-08T00:00,23.2,89,8.3,1004.6,0,0.0,70.61
2026-04-08T01:00,23.2,89,7.3,1005.1,2,0.0,74.66
2026-04-08T02:00,23.4,89,6.1,1005.8,0,0.0,72.58
2026-04-08T03:00,24.7,82,2.9,1006.7,0,0.0,75.82
2026-04-08T04:00,26.2,69,2.6,1007.4,0,0.0,74.28
2026-04-08T05:00,27.8,59,2.7,1007.8,0,0.0,73.17
2026-04-08T06:00,28.5,57,6.1,1008.1,2,0.0,70.13
2026-04-08T07:00,28.9,59,9.5,1008.0,1,0.0,67.59
2026-04-08T08:00,29.0,60,12.0,1007.6,17,0.0,69.74
2026-04-08T09:00,28.8,58,12.9,1007.1,26,0.0,68.54
2026-04-08T10:00,28.5,59,13.9,1006.5,7,0.0,66.2
2026-04-08T11:00,28.3,60,13.0,1005.9,7,0.0,64.41
2026-04-08T12:00,27.6,64,11.9,1005.6,4,0.0,61.15
2026-04-08T13:00,26.7,72,12.1,1005.8,0,0.0,61.83
2026-04-08T14:00,25.7,80,9.7,1006.3,0,0.0,68.97
2026-04-08T15:00,25.1,84,9.2,1006.8,0,0.0,70.48
2026-04-08T16:00,24.8,85,8.2,1007.4,0,0.0,72.78
2026-04-08T17:00,24.4,87,5.6,1007.9,0,0.0,77.31
2026-04-08T18:00,24.4,89,5.4,1008.4,0,0.0,75.56
2026-04-08T19:00,24.2,90,4.7,1008.6,1,0.0,74.7
2026-04-08T20:00,23.6,93,5.9,1008.6,16,0.0,78.54
2026-04-08T21:00,23.0,95,5.6,1008.4,23,0.0,77.96
2026-04-08T22:00,22.5,97,4.2,1008.2,36,0.0,77.84
2026-04-08T23:00,22.1,99,2.5,1008.4,100,0.0,83.94
2026-04-09T00:00,22.1,99,2.6,1008.8,100,0.0,78.13
2026-04-09T01:00,21.9,99,4.3,1009.5,100,0.0,78.79
2026-04-09T02:00,21.6,98,3.3,1010.4,93,0.0,80.1
2026-04-09T03:00,22.8,89,0.8,1010.9,11,0.0,74.91
2026-04-09T04:00,25.0,72,1.4,1011.4,0,0.0,71.97
2026-04-09T05:00,27.7,56,4.6,1011.7,0,0.0,72.39
2026-04-09T06:00,29.0,55,6.9,1012.0,0,0.0,73.39
2026-04-09T07:00,29.7,56,8.7,1011.8,0,0.0,64.93
2026-04-09T08:00,30.0,56,11.0,1011.3,11,0.0,66.09
2026-04-09T09:00,30.1,55,11.7,1010.3,31,0.0,67.23
2026-04-09T10:00,29.5,57,13.5,1009.8,10,0.0,64.76
2026-04-09T11:00,28.2,61,15.3,1009.6,6,0.0,58.75
2026-04-09T12:00,27.5,66,15.1,1009.5,7,0.0,61.65
2026-04-09T13:00,26.9,65,12.5,1010.1,2,0.0,66.87
2026-04-09T14:00,26.1,74,10.8,1010.8,9,0.0,70.81
2026-04-09T15:00,25.6,77,8.2,1011.3,0,0.0,67.0
2026-04-09T16:00,25.3,80,6.5,1012.3,96,0.0,75.01
2026-04-09T17:00,25.0,82,7.4,1013.0,2,0.0,70.42
2026-04-09T18:00,24.6,86,8.3,1013.4,100,0.0,73.29
2026-04-09T19:00,24.8,86,6.6,1013.0,27,0.0,77.96
2026-04-09T20:00,24.2,88,8.0,1012.9,45,0.0,72.72
2026-04-09T21:00,23.9,89,6.1,1012.2,100,0.0,75.13
2026-04-09T22:00,24.0,87,3.5,1011.4,100,0.0,73.41
2026-04-09T23:00,24.0,86,3.4,1011.3,80,0.0,74.83
2026-04-10T00:00,23.9,84,5.8,1011.5,41,0.0,68.95
2026-04-10T01:00,23.9,81,6.0,1012.2,0,0.0,67.89
2026-04-10T02:00,24.0,78,5.6,1013.0,0,0.0,68.7
2026-04-10T03:00,26.0,65,3.2,1013.9,0,0.0,75.49
2026-04-10T04:00,28.9,46,2.8,1014.1,1,0.0,72.97
2026-04-10T05:00,30.9,36,5.6,1014.5,2,0.0,75.7
2026-04-10T06:00,31.5,36,9.4,1014.5,2,0.0,69.11
2026-04-10T07:00,31.8,35,11.3,1014.0,98,0.0,69.24
2026-04-10T08:00,31.7,34,11.4,1013.3,80,0.0,68.93
2026-04-10T09:00,31.2,36,11.4,1012.4,0,0.0,64.06
2026-04-10T10:00,31.8,36,11.5,1011.8,0,0.0,58.29
2026-04-10T11:00,31.0,41,13.6,1011.6,0,0.0,63.03
2026-04-10T12:00,29.7,49,12.5,1011.5,0,0.0,62.21
2026-04-10T13:00,28.3,56,12.0,1011.7,0,0.0,65.84
2026-04-10T14:00,26.6,70,10.7,1012.2,1,0.0,70.78
2026-04-10T15:00,25.9,78,8.0,1012.7,5,0.0,72.35
2026-04-10T16:00,25.4,82,6.6,1012.4,1,0.0,67.02
2026-04-10T17:00,25.0,85,7.8,1012.6,0,0.0,69.76
2026-04-10T18:00,24.9,86,9.9,1013.3,14,0.0,68.92
2026-04-10T19:00,24.8,85,8.0,1012.6,7,0.0,76.16
2026-04-10T20:00,24.6,85,9.0,1012.4,23,0.0,66.01
2026-04-10T21:00,24.5,84,8.8,1011.7,99,0.0,70.5
2026-04-10T22:00,24.4,84,7.2,1011.1,0,0.0,72.44
2026-04-10T23:00,24.0,87,7.0,1010.7,0,0.0,74.67
2026-04-11T00:00,24.1,90,8.0,1010.5,0,0.0,78.21
2026-04-11T01:00,24.4,88,9.7,1010.9,0,0.0,69.91
2026-04-11T02:00,24.6,86,9.8,1011.6,0,0.0,70.15
2026-04-11T03:00,26.1,77,9.9,1012.3,0,0.0,71.68
2026-04-11T04:00,28.0,67,11.2,1012.7,0,0.0,66.23
2026-04-11T05:00,29.6,58,11.5,1012.5,0,0.0,68.5
2026-04-11T06:00,31.1,52,13.1,1012.5,0,0.0,68.42
2026-04-11T07:00,32.0,47,14.2,1012.0,0,0.0,63.01
2026-04-11T08:00,32.6,44,14.8,1011.3,0,0.0,65.1
2026-04-11T09:00,33.1,40,14.2,1010.4,0,0.0,62.17
2026-04-11T10:00,33.1,39,14.6,1009.7,0,0.0,59.74
2026-04-11T11:00,32.7,39,14.3,1009.0,0,0.0,63.65
2026-04-11T12:00,31.8,43,11.6,1008.4,0,0.0,65.57
2026-04-11T13:00,30.0,53,10.5,1008.6,0,0.0,69.0
2026-04-11T14:00,27.8,66,9.4,1009.2,0,0.0,72.84
2026-04-11T15:00,27.0,68,6.9,1009.9,0,0.0,69.25
2026-04-11T16:00,26.6,68,10.5,1010.4,0,0.0,65.54
2026-04-11T17:00,26.6,63,12.1,1010.3,0,0.0,58.83
2026-04-11T18:00,26.5,65,12.2,1010.7,0,0.0,62.65
2026-04-11T19:00,26.0,68,10.4,1010.2,0,0.0,66.91
2026-04-11T20:00,25.6,70,11.4,1009.6,0,0.0,70.86
2026-04-11T21:00,25.4,70,10.7,1008.9,0,0.0,71.82
2026-04-11T22:00,25.1,70,9.0,1008.3,0,0.0,70.45
2026-04-11T23:00,24.6,74,7.2,1008.1,0,0.0,68.63
2026-04-12T00:00,24.0,78,5.4,1008.2,0,0.0,66.54
2026-04-12T01:00,23.5,80,6.3,1008.2,0,0.0,74.14
2026-04-12T02:00,23.3,79,6.7,1008.6,0,0.0,68.43
2026-04-12T03:00,25.4,65,3.7,1009.2,0,0.0,72.3
2026-04-12T04:00,28.6,46,4.1,1009.5,0,0.0,75.34
2026-04-12T05:00,32.7,29,3.6,1009.6,3,0.0,70.94
2026-04-12T06:00,34.5,23,1.5,1009.7,0,0.0,78.25
2026-04-12T07:00,34.8,27,7.0,1009.0,0,0.0,66.54
2026-04-12T08:00,34.3,39,12.1,1008.2,0,0.0,65.49
2026-04-12T09:00,34.1,37,14.2,1007.5,0,0.0,65.01
2026-04-12T10:00,33.5,37,14.2,1006.8,0,0.0,67.43
2026-04-12T11:00,32.2,45,12.1,1006.4,0,0.0,65.74
2026-04-12T12:00,31.2,50,10.9,1006.4,0,0.0,66.22
2026-04-12T13:00,30.0,57,9.9,1006.7,0,0.0,68.34
2026-04-12T14:00,28.0,72,9.1,1007.2,2,0.0,68.6
2026-04-12T15:00,27.0,77,7.9,1007.5,41,0.0,75.96
2026-04-12T16:00,26.5,80,8.8,1008.2,59,0.0,66.57
2026-04-12T17:00,26.2,81,9.2,1008.9,50,0.0,72.2
2026-04-12T18:00,26.0,81,8.8,1009.2,75,0.0,73.91
2026-04-12T19:00,25.8,80,8.1,1008.9,88,0.0,78.83
2026-04-12T20:00,25.4,80,6.5,1008.3,99,0.0,80.11
2026-04-12T21:00,25.1,79,7.2,1007.8,91,0.0,81.83
2026-04-12T22:00,24.8,75,8.2,1007.2,12,0.0,79.13
2026-04-12T23:00,24.5,74,9.3,1006.9,0,0.0,66.37
2026-04-13T00:00,24.6,78,8.8,1007.4,14,0.0,71.77
2026-04-13T01:00,24.8,81,8.3,1007.5,41,0.0,68.93
2026-04-13T02:00,25.1,81,7.4,1008.0,0,0.0,72.46
2026-04-13T03:00,26.8,75,7.4,1008.9,0,0.0,70.46
2026-04-13T04:00,28.8,66,9.9,1009.5,0,0.0,66.75
2026-04-13T05:00,30.9,54,11.2,1009.6,0,0.0,63.03
2026-04-13T06:00,31.5,51,15.2,1009.7,0,0.0,67.37
2026-04-13T07:00,32.3,45,16.2,1009.4,0,0.0,64.61
2026-04-13T08:00,32.9,40,16.8,1008.9,0,0.0,61.96
2026-04-13T09:00,33.4,37,16.1,1008.2,0,0.0,61.09
2026-04-13T10:00,33.0,38,15.5,1007.6,5,0.0,57.66
2026-04-13T11:00,32.3,42,15.8,1007.0,0,0.0,62.2
2026-04-13T12:00,30.8,49,17.7,1006.8,7,0.0,61.88
2026-04-13T13:00,29.5,54,16.2,1006.7,0,0.0,58.81
2026-04-13T14:00,28.3,60,13.8,1007.0,12,0.0,61.51
2026-04-13T15:00,27.9,62,10.6,1007.6,3,0.0,68.7
2026-04-13T16:00,27.5,64,9.4,1008.1,9,0.0,68.21
2026-04-13T17:00,27.3,65,9.9,1008.6,0,0.0,71.82
2026-04-13T18:00,26.9,67,8.4,1008.9,0,0.0,70.71
2026-04-13T19:00,26.5,70,9.0,1008.4,0,0.0,70.12
2026-04-13T20:00,26.1,72,10.9,1007.9,29,0.0,69.61
2026-04-13T21:00,26.0,73,11.4,1007.2,72,0.0,68.95
2026-04-13T22:00,26.0,71,13.2,1006.5,88,0.0,69.5
2026-04-13T23:00,26.0,72,12.8,1006.3,97,0.0,65.12
2026-04-14T00:00,25.8,77,11.3,1006.4,99,0.0,68.38
2026-04-14T01:00,25.8,77,10.4,1006.9,93,0.0,68.16
2026-04-14T02:00,25.9,76,9.1,1007.4,98,0.0,69.8
2026-04-14T03:00,27.5,69,7.2,1008.0,77,0.0,74.5
2026-04-14T04:00,29.8,57,8.1,1008.2,25,0.0,72.37
2026-04-14T05:00,31.8,48,9.4,1008.6,0,0.0,67.32
2026-04-14T06:00,32.0,50,13.1,1009.0,0,0.0,68.57
2026-04-14T07:00,32.9,45,13.3,1008.6,0,0.0,66.41
2026-04-14T08:00,33.3,43,14.4,1007.8,0,0.0,64.9
2026-04-14T09:00,33.2,42,15.0,1007.2,10,0.0,65.06
2026-04-14T10:00,32.5,44,15.0,1006.5,16,0.0,66.31
2026-04-14T11:00,31.9,47,13.5,1006.0,16,0.0,62.39
2026-04-14T12:00,30.8,52,11.6,1005.5,2,0.0,61.33
2026-04-14T13:00,29.3,55,12.3,1005.7,0,0.0,65.85
2026-04-14T14:00,27.9,58,9.4,1006.0,0,0.0,70.47
2026-04-14T15:00,27.0,66,9.2,1006.4,0,0.0,68.08
2026-04-14T16:00,26.4,74,8.6,1006.9,0,0.0,66.24
2026-04-14T17:00,25.9,78,8.5,1007.5,20,0.0,68.48
2026-04-14T18:00,25.8,79,8.6,1007.4,2,0.0,68.14
2026-04-14T19:00,25.6,79,6.2,1007.2,24,0.0,73.84
2026-04-14T20:00,25.2,80,5.3,1006.4,68,0.0,80.88
2026-04-14T21:00,25.0,80,7.2,1005.7,59,0.0,73.19
2026-04-14T22:00,25.0,78,8.8,1005.2,99,0.0,72.66
2026-04-14T23:00,25.0,77,7.7,1004.9,100,0.0,72.14
2026-04-15T00:00,24.6,80,5.2,1004.6,96,0.0,78.99
2026-04-15T01:00,24.6,80,5.6,1005.0,75,0.0,76.45
2026-04-15T02:00,24.7,80,5.2,1005.5,1,0.0,74.15
2026-04-15T03:00,26.4,75,3.7,1006.2,97,0.0,82.95
2026-04-15T04:00,28.4,68,5.8,1006.5,100,0.0,73.93
2026-04-15T05:00,30.0,62,8.0,1006.9,98,0.0,69.07
2026-04-15T06:00,30.8,60,10.7,1007.2,99,0.0,72.46
2026-04-15T07:00,31.5,57,12.2,1007.0,98,0.0,72.57
2026-04-15T08:00,32.0,53,12.6,1006.4,100,0.0,64.72
2026-04-15T09:00,32.2,50,12.9,1005.4,100,0.0,67.45
2026-04-15T10:00,32.0,51,12.3,1004.6,53,0.0,67.29
2026-04-15T11:00,31.2,56,12.4,1004.1,95,0.0,70.96
2026-04-15T12:00,29.2,67,13.5,1004.3,100,0.0,65.0
2026-04-15T13:00,28.0,73,13.0,1004.4,100,0.0,69.07
2026-04-15T14:00,26.9,79,11.2,1004.8,96,0.0,70.45
2026-04-15T15:00,26.5,81,9.7,1005.4,92,0.0,78.12
2026-04-15T16:00,26.1,82,9.4,1005.9,91,0.0,76.1
2026-04-15T17:00,25.7,84,7.9,1006.0,95,0.0,73.2
2026-04-15T18:00,25.7,80,7.8,1005.9,100,0.0,77.0
2026-04-15T19:00,25.8,73,10.0,1005.4,100,0.0,66.76
2026-04-15T20:00,25.7,69,10.9,1005.1,98,0.0,72.24
2026-04-15T21:00,25.5,68,11.3,1004.7,81,0.0,66.87
2026-04-15T22:00,25.4,66,10.8,1004.4,30,0.0,68.31
2026-04-15T23:00,25.0,66,10.2,1004.0,23,0.0,69.44
2026-04-16T00:00,24.9,72,10.8,1003.8,73,0.0,67.76
2026-04-16T01:00,24.9,72,10.9,1004.3,100,0.0,71.69
2026-04-16T02:00,25.2,70,10.8,1004.9,100,0.0,70.87
2026-04-16T03:00,26.6,67,10.4,1005.7,100,0.0,74.51
2026-04-16T04:00,28.1,59,12.4,1006.3,100,0.0,66.73
2026-04-16T05:00,29.3,53,12.6,1006.6,99,0.0,70.71
2026-04-16T06:00,29.6,50,15.4,1007.3,100,0.0,67.7
2026-04-16T07:00,29.8,50,16.1,1007.3,100,0.0,64.75
2026-04-16T08:00,29.9,53,16.4,1006.9,100,0.0,63.64
2026-04-16T09:00,30.2,50,15.6,1006.1,100,0.0,71.26
2026-04-16T10:00,30.1,51,14.8,1005.4,100,0.0,67.52
2026-04-16T11:00,29.5,54,14.6,1004.8,100,0.0,66.28
2026-04-16T12:00,28.5,60,12.5,1004.3,100,0.0,68.3
2026-04-16T13:00,27.8,65,11.2,1004.4,100,0.0,68.13
2026-04-16T14:00,26.9,71,9.3,1004.8,97,0.0,73.53
2026-04-16T15:00,26.4,76,8.9,1005.4,97,0.0,71.76
2026-04-16T16:00,26.1,79,9.8,1006.3,85,0.0,69.26
2026-04-16T17:00,25.9,80,9.6,1006.8,0,0.0,65.92
2026-04-16T18:00,25.7,81,9.3,1007.2,0,0.0,70.16
2026-04-16T19:00,25.6,80,8.7,1007.2,0,0.0,69.17
2026-04-16T20:00,25.3,83,8.3,1006.6,0,0.0,75.72
2026-04-16T21:00,25.0,85,8.6,1006.4,6,0.0,68.04
2026-04-16T22:00,24.9,85,9.4,1006.2,81,0.0,72.66
2026-04-16T23:00,24.9,84,9.6,1006.2,82,0.0,71.73
2026-04-17T00:00,25.0,85,11.1,1006.3,5,0.0,71.81
2026-04-17T01:00,24.8,86,10.8,1006.7,25,0.0,72.5
2026-04-17T02:00,25.0,86,10.4,1007.3,0,0.0,71.58
2026-04-17T03:00,26.6,77,10.8,1008.2,0,0.0,66.49
2026-04-17T04:00,28.6,66,11.9,1009.0,0,0.0,68.17
2026-04-17T05:00,30.9,54,11.3,1009.3,30,0.0,70.5
2026-04-17T06:00,32.3,45,13.3,1009.3,97,0.0,62.62
2026-04-17T07:00,33.0,43,14.9,1009.1,84,0.0,65.26
2026-04-17T08:00,33.3,40,15.5,1008.6,53,0.0,63.78
2026-04-17T09:00,33.5,38,15.7,1007.9,86,0.0,65.41
2026-04-17T10:00,33.2,37,14.8,1007.2,83,0.0,65.0
2026-04-17T11:00,32.6,36,13.4,1006.6,9,0.0,61.02
2026-04-17T12:00,31.4,36,13.4,1006.8,0,0.0,62.99
2026-04-17T13:00,29.9,43,12.1,1006.6,98,0.0,66.3
2026-04-17T14:00,28.0,55,10.5,1007.1,100,0.0,70.0
2026-04-17T15:00,27.3,59,8.7,1007.7,99,0.0,76.16
2026-04-17T16:00,26.6,66,8.9,1008.3,2,0.0,74.89
2026-04-17T17:00,26.0,72,8.8,1009.0,99,0.0,71.32
2026-04-17T18:00,25.6,75,7.9,1009.0,96,0.0,78.41
2026-04-17T19:00,25.2,81,7.7,1008.9,22,0.0,75.67
2026-04-17T20:00,24.9,84,7.7,1008.5,28,0.0,68.34
2026-04-17T21:00,24.5,87,8.2,1007.9,85,0.0,71.07
2026-04-17T22:00,24.2,86,8.0,1007.3,100,0.0,72.22
2026-04-17T23:00,24.1,86,8.2,1007.0,73,0.0,77.55
2026-04-18T00:00,24.1,85,8.6,1007.1,83,0.0,75.74
2026-04-18T01:00,23.9,86,9.7,1007.5,51,0.0,70.78
2026-04-18T02:00,24.2,84,9.7,1007.9,0,0.0,72.62
2026-04-18T03:00,25.9,75,9.9,1008.5,20,0.0,74.49
2026-04-18T04:00,27.5,64,10.6,1008.8,99,0.0,72.35
2026-04-18T05:00,28.9,55,12.2,1009.3,98,0.0,68.45
2026-04-18T06:00,29.1,54,14.0,1009.5,16,0.0,65.88
2026-04-18T07:00,30.1,50,14.2,1009.4,70,0.0,67.63
